" ";" ";"65-69 let"
" ";" ";" ";"2010";1991
" ";" ";" ";"2011";1899
" ";" ";" ";"2012";1911
" ";" ";" ";"2013";1879
" ";" ";" ";"2014";1806
" ";" ";"70-74 let"
" ";" ";" ";"2010";1647
" ";" ";" ";"2011";1663
" ";" ";" ";"2012";1662
" ";" ";" ";"2013";1753
" ";" ";" ";"2014";1852
" ";" ";"75-79 let"
" ";" ";" ";"2010";1553
" ";" ";" ";"2011";1555
" ";" ";" ";"2012";1535
" ";" ";" ";"2013";1501
" ";" ";" ";"2014";1486
" ";" ";"80-84 let"
" ";" ";" ";"2010";1061
" ";" ";" ";"2011";1112
" ";" ";" ";"2012";1168
" ";" ";" ";"2013";1195
" ";" ";" ";"2014";1223
" ";"Savinjska"
" ";" ";"0-14 let"
" ";" ";" ";"2010";18129
" ";" ";" ";"2011";18290
" ";" ";" ";"2012";18479
" ";" ";" ";"2013";18635
" ";" ";" ";"2014";18853
" ";" ";"15-64 let"
" ";" ";" ";"2010";86983
" ";" ";" ";"2011";86965
" ";" ";" ";"2012";86650
" ";" ";" ";"2013";86024
" ";" ";" ";"2014";84989
" ";" ";"65 + let"
" ";" ";" ";"2010";24946
" ";" ";" ";"2011";25030
" ";" ";" ";"2012";25333
" ";" ";" ";"2013";25629
" ";" ";" ";"2014";25957
" ";" ";"0-4 let"
" ";" ";" ";"2010";6264
" ";" ";" ";"2011";6542
" ";" ";" ";"2012";6804
" ";" ";" ";"2013";6840
" ";" ";" ";"2014";6809
" ";" ";"5-9 let"
" ";" ";" ";"2010";5824
" ";" ";" ";"2011";5750
" ";" ";" ";"2012";5763
" ";" ";" ";"2013";5938
" ";" ";" ";"2014";6197
" ";" ";"10-14 let"
" ";" ";" ";"2010";6041
" ";" ";" ";"2011";5998
" ";" ";" ";"2012";5912
" ";" ";" ";"2013";5857
" ";" ";" ";"2014";5847
" ";" ";"15-19 let"
" ";" ";" ";"2010";6557
" ";" ";" ";"2011";6262
" ";" ";" ";"2012";6160
" ";" ";" ";"2013";6029
" ";" ";" ";"2014";5765
" ";" ";"20-24 let"
" ";" ";" ";"2010";7283
" ";" ";" ";"2011";7046
" ";" ";" ";"2012";6759
" ";" ";" ";"2013";6217
" ";" ";" ";"2014";5461
" ";" ";"25-29 let"
" ";" ";" ";"2010";9238
" ";" ";" ";"2011";8922
" ";" ";" ";"2012";8701
" ";" ";" ";"2013";8577
" ";" ";" ";"2014";8374
" ";" ";"30-34 let"
" ";" ";" ";"2010";9470
" ";" ";" ";"2011";9495
" ";" ";" ";"2012";9505
" ";" ";" ";"2013";9425
" ";" ";" ";"2014";9298
" ";" ";"35-39 let"
" ";" ";" ";"2010";8833
" ";" ";" ";"2011";9032
" ";" ";" ";"2012";9057
" ";" ";" ";"2013";9202
" ";" ";" ";"2014";9242
" ";" ";"40-44 let"
" ";" ";" ";"2010";9720
" ";" ";" ";"2011";9453
" ";" ";" ";"2012";9091
" ";" ";" ";"2013";8790
" ";" ";" ";"2014";8791
" ";" ";"45-49 let"
" ";" ";" ";"2010";10083
" ";" ";" ";"2011";10091
" ";" ";" ";"2012";10159
" ";" ";" ";"2013";10162
" ";" ";" ";"2014";9941
" ";" ";"50-54 let"
" ";" ";" ";"2010";9997
" ";" ";" ";"2011";9985
" ";" ";" ";"2012";9971
" ";" ";" ";"2013";9906
" ";" ";" ";"2014";10019
" ";" ";"55-59 let"
" ";" ";" ";"2010";8867
" ";" ";" ";"2011";9086
" ";" ";" ";"2012";9391
" ";" ";" ";"2013";9592
" ";" ";" ";"2014";9679
" ";" ";"60-64 let"
" ";" ";" ";"2010";6935
" ";" ";" ";"2011";7593
" ";" ";" ";"2012";7856
" ";" ";" ";"2013";8124
" ";" ";" ";"2014";8419
" ";" ";"65-69 let"
" ";" ";" ";"2010";6846
" ";" ";" ";"2011";6579
" ";" ";" ";"2012";6739
" ";" ";" ";"2013";6674
" ";" ";" ";"2014";6560
" ";" ";"70-74 let"
" ";" ";" ";"2010";6096
" ";" ";" ";"2011";6062
" ";" ";" ";"2012";5878
" ";" ";" ";"2013";6050
" ";" ";" ";"2014";6342
" ";" ";"75-79 let"
" ";" ";" ";"2010";5450
" ";" ";" ";"2011";5419
" ";" ";" ";"2012";5454
" ";" ";" ";"2013";5417
" ";" ";" ";"2014";5412
" ";" ";"80-84 let"
" ";" ";" ";"2010";3900
" ";" ";" ";"2011";4068
" ";" ";" ";"2012";4146
" ";" ";" ";"2013";4199
" ";" ";" ";"2014";4223
" ";"Zasavska"
" ";" ";"0-14 let"
" ";" ";" ";"2010";2749
" ";" ";" ";"2011";2703
" ";" ";" ";"2012";2730
" ";" ";" ";"2013";2689
" ";" ";" ";"2014";2669
" ";" ";"15-64 let"
" ";" ";" ";"2010";15143
" ";" ";" ";"2011";15040
" ";" ";" ";"2012";14815
" ";" ";" ";"2013";14549
" ";" ";" ";"2014";14289
" ";" ";"65 + let"
" ";" ";" ";"2010";4921
" ";" ";" ";"2011";4842
" ";" ";" ";"2012";4868
" ";" ";" ";"2013";4924
" ";" ";" ";"2014";4939
" ";" ";"0-4 let"
" ";" ";" ";"2010";980
" ";" ";" ";"2011";992
" ";" ";" ";"2012";1009
" ";" ";" ";"2013";961
" ";" ";" ";"2014";968
" ";" ";"5-9 let"
" ";" ";" ";"2010";821
" ";" ";" ";"2011";823
" ";" ";" ";"2012";836
" ";" ";" ";"2013";878
" ";" ";" ";"2014";884
" ";" ";"10-14 let"
" ";" ";" ";"2010";948
" ";" ";" ";"2011";888
" ";" ";" ";"2012";885
" ";" ";" ";"2013";850
" ";" ";" ";"2014";817
" ";" ";"15-19 let"
" ";" ";" ";"2010";1066
" ";" ";" ";"2011";1049
" ";" ";" ";"2012";990
" ";" ";" ";"2013";954
" ";" ";" ";"2014";923
" ";" ";"20-24 let"
" ";" ";" ";"2010";1413
" ";" ";" ";"2011";1309
" ";" ";" ";"2012";1218
" ";" ";" ";"2013";1084
" ";" ";" ";"2014";968
" ";" ";"25-29 let"
" ";" ";" ";"2010";1525
" ";" ";" ";"2011";1472
" ";" ";" ";"2012";1448
" ";" ";" ";"2013";1462
" ";" ";" ";"2014";1399
" ";" ";"30-34 let"
" ";" ";" ";"2010";1541
" ";" ";" ";"2011";1543
" ";" ";" ";"2012";1547
" ";" ";" ";"2013";1470
" ";" ";" ";"2014";1423
" ";" ";"35-39 let"
" ";" ";" ";"2010";1325
" ";" ";" ";"2011";1371
" ";" ";" ";"2012";1367
" ";" ";" ";"2013";1393
" ";" ";" ";"2014";1422
" ";" ";"40-44 let"
" ";" ";" ";"2010";1646
" ";" ";" ";"2011";1526
" ";" ";" ";"2012";1420
" ";" ";" ";"2013";1362
" ";" ";" ";"2014";1322
" ";" ";"45-49 let"
" ";" ";" ";"2010";1855
" ";" ";" ";"2011";1796
" ";" ";" ";"2012";1775
" ";" ";" ";"2013";1745
" ";" ";" ";"2014";1652
" ";" ";"50-54 let"
" ";" ";" ";"2010";1873
" ";" ";" ";"2011";1883
" ";" ";" ";"2012";1839
" ";" ";" ";"2013";1813
" ";" ";" ";"2014";1841
" ";" ";"55-59 let"
" ";" ";" ";"2010";1638
" ";" ";" ";"2011";1659
" ";" ";" ";"2012";1763
" ";" ";" ";"2013";1789
" ";" ";" ";"2014";1786
" ";" ";"60-64 let"
" ";" ";" ";"2010";1261
" ";" ";" ";"2011";1432
" ";" ";" ";"2012";1448
" ";" ";" ";"2013";1477
" ";" ";" ";"2014";1553
" ";" ";"65-69 let"
" ";" ";" ";"2010";1282
" ";" ";" ";"2011";1193
" ";" ";" ";"2012";1182
" ";" ";" ";"2013";1179
" ";" ";" ";"2014";1135
" ";" ";"70-74 let"
" ";" ";" ";"2010";1040
" ";" ";" ";"2011";1068
" ";" ";" ";"2012";1078
" ";" ";" ";"2013";1134
" ";" ";" ";"2014";1190
" ";" ";"75-79 let"
" ";" ";" ";"2010";1105
" ";" ";" ";"2011";1040
" ";" ";" ";"2012";997
" ";" ";" ";"2013";943
" ";" ";" ";"2014";931
" ";" ";"80-84 let"
" ";" ";" ";"2010";891
" ";" ";" ";"2011";902
" ";" ";" ";"2012";887
" ";" ";" ";"2013";918
" ";" ";" ";"2014";886
" ";"Posavska"
" ";" ";"0-14 let"
" ";" ";" ";"2010";4696
" ";" ";" ";"2011";4778
" ";" ";" ";"2012";4830
" ";" ";" ";"2013";4874
" ";" ";" ";"2014";4917
" ";" ";"15-64 let"
" ";" ";" ";"2010";22944
" ";" ";" ";"2011";22897
" ";" ";" ";"2012";22777
" ";" ";" ";"2013";22608
" ";" ";" ";"2014";22281
" ";" ";"65 + let"
" ";" ";" ";"2010";7334
" ";" ";" ";"2011";7302
" ";" ";" ";"2012";7342
" ";" ";" ";"2013";7412
" ";" ";" ";"2014";7465
" ";" ";"0-4 let"
" ";" ";" ";"2010";1587
" ";" ";" ";"2011";1664
" ";" ";" ";"2012";1695
" ";" ";" ";"2013";1774
" ";" ";" ";"2014";1770
" ";" ";"5-9 let"
" ";" ";" ";"2010";1514
" ";" ";" ";"2011";1508
" ";" ";" ";"2012";1528
" ";" ";" ";"2013";1528
" ";" ";" ";"2014";1614
" ";" ";"10-14 let"
" ";" ";" ";"2010";1595
" ";" ";" ";"2011";1606
" ";" ";" ";"2012";1607
" ";" ";" ";"2013";1572
" ";" ";" ";"2014";1533
" ";" ";"15-19 let"
" ";" ";" ";"2010";1699
" ";" ";" ";"2011";1605
" ";" ";" ";"2012";1558
" ";" ";" ";"2013";1555
" ";" ";" ";"2014";1475
" ";" ";"20-24 let"
" ";" ";" ";"2010";1899
" ";" ";" ";"2011";1843
" ";" ";" ";"2012";1748
" ";" ";" ";"2013";1680
" ";" ";" ";"2014";1432
" ";" ";"25-29 let"
" ";" ";" ";"2010";2307
" ";" ";" ";"2011";2300
" ";" ";" ";"2012";2266
" ";" ";" ";"2013";2195
" ";" ";" ";"2014";2183
" ";" ";"30-34 let"
" ";" ";" ";"2010";2435
" ";" ";" ";"2011";2361
" ";" ";" ";"2012";2390
" ";" ";" ";"2013";2336
" ";" ";" ";"2014";2284
" ";" ";"35-39 let"
" ";" ";" ";"2010";2320
" ";" ";" ";"2011";2349
" ";" ";" ";"2012";2380
" ";" ";" ";"2013";2376
" ";" ";" ";"2014";2344
" ";" ";"40-44 let"
" ";" ";" ";"2010";2512
" ";" ";" ";"2011";2412
" ";" ";" ";"2012";2342
" ";" ";" ";"2013";2311
" ";" ";" ";"2014";2346
" ";" ";"45-49 let"
" ";" ";" ";"2010";2637
" ";" ";" ";"2011";2705
" ";" ";" ";"2012";2693
" ";" ";" ";"2013";2662
" ";" ";" ";"2014";2606
" ";" ";"50-54 let"
" ";" ";" ";"2010";2671
" ";" ";" ";"2011";2654
" ";" ";" ";"2012";2635
" ";" ";" ";"2013";2582
" ";" ";" ";"2014";2580
" ";" ";"55-59 let"
" ";" ";" ";"2010";2481
" ";" ";" ";"2011";2501
" ";" ";" ";"2012";2577
" ";" ";" ";"2013";2651
" ";" ";" ";"2014";2660
" ";" ";"60-64 let"
" ";" ";" ";"2010";1983
" ";" ";" ";"2011";2167
" ";" ";" ";"2012";2188
" ";" ";" ";"2013";2260
" ";" ";" ";"2014";2371
" ";" ";"65-69 let"
" ";" ";" ";"2010";1710
" ";" ";" ";"2011";1648
" ";" ";" ";"2012";1704
" ";" ";" ";"2013";1749
" ";" ";" ";"2014";1797
" ";" ";"70-74 let"
" ";" ";" ";"2010";1755
" ";" ";" ";"2011";1703
" ";" ";" ";"2012";1647
" ";" ";" ";"2013";1631
" ";" ";" ";"2014";1590
" ";" ";"75-79 let"
" ";" ";" ";"2010";1744
" ";" ";" ";"2011";1718
" ";" ";" ";"2012";1691
" ";" ";" ";"2013";1647
" ";" ";" ";"2014";1609
" ";" ";"80-84 let"
" ";" ";" ";"2010";1243
" ";" ";" ";"2011";1282
" ";" ";" ";"2012";1284
" ";" ";" ";"2013";1344
" ";" ";" ";"2014";1367
" ";"Jugovzhodna Slovenija"
" ";" ";"0-14 let"
" ";" ";" ";"2010";10347
" ";" ";" ";"2011";10394
" ";" ";" ";"2012";10517
" ";" ";" ";"2013";10653
" ";" ";" ";"2014";10699
" ";" ";"15-64 let"
" ";" ";" ";"2010";46688
" ";" ";" ";"2011";46882
" ";" ";" ";"2012";46832
" ";" ";" ";"2013";46453
" ";" ";" ";"2014";46038
" ";" ";"65 + let"
" ";" ";" ";"2010";13445
" ";" ";" ";"2011";13427
" ";" ";" ";"2012";13566
" ";" ";" ";"2013";13762
" ";" ";" ";"2014";13938
" ";" ";"0-4 let"
" ";" ";" ";"2010";3582
" ";" ";" ";"2011";3740
" ";" ";" ";"2012";3848
" ";" ";" ";"2013";3892
" ";" ";" ";"2014";3884
" ";" ";"5-9 let"
" ";" ";" ";"2010";3296
" ";" ";" ";"2011";3257
" ";" ";" ";"2012";3237
" ";" ";" ";"2013";3382
" ";" ";" ";"2014";3498
" ";" ";"10-14 let"
" ";" ";" ";"2010";3469
" ";" ";" ";"2011";3397
" ";" ";" ";"2012";3432
" ";" ";" ";"2013";3379
" ";" ";" ";"2014";3317
" ";" ";"15-19 let"
" ";" ";" ";"2010";3993
" ";" ";" ";"2011";3909
" ";" ";" ";"2012";3708
" ";" ";" ";"2013";3534
" ";" ";" ";"2014";3368
" ";" ";"20-24 let"
" ";" ";" ";"2010";4219
" ";" ";" ";"2011";4121
" ";" ";" ";"2012";4031
" ";" ";" ";"2013";3807
" ";" ";" ";"2014";3458
" ";" ";"25-29 let"
" ";" ";" ";"2010";5037
" ";" ";" ";"2011";4904
" ";" ";" ";"2012";4928
" ";" ";" ";"2013";4823
" ";" ";" ";"2014";4754
" ";" ";"30-34 let"
" ";" ";" ";"2010";5016
" ";" ";" ";"2011";5005
" ";" ";" ";"2012";4989
" ";" ";" ";"2013";5036
" ";" ";" ";"2014";4962
" ";" ";"35-39 let"
" ";" ";" ";"2010";4521
" ";" ";" ";"2011";4699
" ";" ";" ";"2012";4730
" ";" ";" ";"2013";4722
" ";" ";" ";"2014";4846
" ";" ";"40-44 let"
" ";" ";" ";"2010";5102
" ";" ";" ";"2011";4802
" ";" ";" ";"2012";4659
" ";" ";" ";"2013";4566
" ";" ";" ";"2014";4504
" ";" ";"45-49 let"
" ";" ";" ";"2010";5480
" ";" ";" ";"2011";5565
" ";" ";" ";"2012";5525
" ";" ";" ";"2013";5418
" ";" ";" ";"2014";5215
" ";" ";"50-54 let"
" ";" ";" ";"2010";5266
" ";" ";" ";"2011";5267
" ";" ";" ";"2012";5318
" ";" ";" ";"2013";5260
" ";" ";" ";"2014";5409
" ";" ";"55-59 let"
" ";" ";" ";"2010";4597
" ";" ";" ";"2011";4804
" ";" ";" ";"2012";4947
" ";" ";" ";"2013";5149
" ";" ";" ";"2014";5217
" ";" ";"60-64 let"
" ";" ";" ";"2010";3457
" ";" ";" ";"2011";3806
" ";" ";" ";"2012";3997
" ";" ";" ";"2013";4138
" ";" ";" ";"2014";4305
" ";" ";"65-69 let"
" ";" ";" ";"2010";3114
" ";" ";" ";"2011";2910
" ";" ";" ";"2012";2911
" ";" ";" ";"2013";2961
" ";" ";" ";"2014";3098
" ";" ";"70-74 let"
" ";" ";" ";"2010";3330
" ";" ";" ";"2011";3306
" ";" ";" ";"2012";3230
" ";" ";" ";"2013";3240
" ";" ";" ";"2014";3136
" ";" ";"75-79 let"
" ";" ";" ";"2010";3187
" ";" ";" ";"2011";3209
" ";" ";" ";"2012";3194
" ";" ";" ";"2013";3113
" ";" ";" ";"2014";3066
" ";" ";"80-84 let"
" ";" ";" ";"2010";2268
" ";" ";" ";"2011";2333
" ";" ";" ";"2012";2411
" ";" ";" ";"2013";2504
" ";" ";" ";"2014";2566
" ";"Osrednjeslovenska"
" ";" ";"0-14 let"
" ";" ";" ";"2010";37320
" ";" ";" ";"2011";38284
" ";" ";" ";"2012";39099
" ";" ";" ";"2013";40018
" ";" ";" ";"2014";40836
" ";" ";"15-64 let"
" ";" ";" ";"2010";182388
" ";" ";" ";"2011";183552
" ";" ";" ";"2012";183735
" ";" ";" ";"2013";184677
" ";" ";" ";"2014";185313
" ";" ";"65 + let"
" ";" ";" ";"2010";50325
" ";" ";" ";"2011";50430
" ";" ";" ";"2012";51479
" ";" ";" ";"2013";52451
" ";" ";" ";"2014";53549
" ";" ";"0-4 let"
" ";" ";" ";"2010";14131
" ";" ";" ";"2011";14878
" ";" ";" ";"2012";15325
" ";" ";" ";"2013";15684
" ";" ";" ";"2014";15511
" ";" ";"5-9 let"
" ";" ";" ";"2010";11713
" ";" ";" ";"2011";11836
" ";" ";" ";"2012";12225
" ";" ";" ";"2013";12741
" ";" ";" ";"2014";13644
" ";" ";"10-14 let"
" ";" ";" ";"2010";11476
" ";" ";" ";"2011";11570
" ";" ";" ";"2012";11549
" ";" ";" ";"2013";11593
" ";" ";" ";"2014";11681
" ";" ";"15-19 let"
" ";" ";" ";"2010";13589
" ";" ";" ";"2011";13220
" ";" ";" ";"2012";13098
" ";" ";" ";"2013";13342
" ";" ";" ";"2014";13304
" ";" ";"20-24 let"
" ";" ";" ";"2010";19194
" ";" ";" ";"2011";19081
" ";" ";" ";"2012";18565
" ";" ";" ";"2013";18420
" ";" ";" ";"2014";18810
" ";" ";"25-29 let"
" ";" ";" ";"2010";18650
" ";" ";" ";"2011";18272
" ";" ";" ";"2012";17942
" ";" ";" ";"2013";18036
" ";" ";" ";"2014";18015
" ";" ";"30-34 let"
" ";" ";" ";"2010";20268
" ";" ";" ";"2011";20639
" ";" ";" ";"2012";20553
" ";" ";" ";"2013";20533
" ";" ";" ";"2014";20327
" ";" ";"35-39 let"
" ";" ";" ";"2010";19117
" ";" ";" ";"2011";19490
" ";" ";" ";"2012";20209
" ";" ";" ";"2013";20338
" ";" ";" ";"2014";20612
" ";" ";"40-44 let"
" ";" ";" ";"2010";19922
" ";" ";" ";"2011";19449
" ";" ";" ";"2012";19146
" ";" ";" ";"2013";19156
" ";" ";" ";"2014";19255
" ";" ";"45-49 let"
" ";" ";" ";"2010";19234
" ";" ";" ";"2011";19626
" ";" ";" ";"2012";19901
" ";" ";" ";"2013";20189
" ";" ";" ";"2014";20035
" ";" ";"50-54 let"
" ";" ";" ";"2010";18750
" ";" ";" ";"2011";18555
" ";" ";" ";"2012";18489
" ";" ";" ";"2013";18463
" ";" ";" ";"2014";18686
" ";" ";"55-59 let"
" ";" ";" ";"2010";18899
" ";" ";" ";"2011";18946
" ";" ";" ";"2012";18906
" ";" ";" ";"2013";18825
" ";" ";" ";"2014";18546
" ";" ";"60-64 let"
" ";" ";" ";"2010";14765
" ";" ";" ";"2011";16274
" ";" ";" ";"2012";16926
" ";" ";" ";"2013";17375
" ";" ";" ";"2014";17723
" ";" ";"65-69 let"
" ";" ";" ";"2010";12956
" ";" ";" ";"2011";12333
" ";" ";" ";"2012";12615
" ";" ";" ";"2013";12872
" ";" ";" ";"2014";13431
" ";" ";"70-74 let"
" ";" ";" ";"2010";12114
" ";" ";" ";"2011";12290
" ";" ";" ";"2012";12406
" ";" ";" ";"2013";12594
" ";" ";" ";"2014";12454
" ";" ";"75-79 let"
" ";" ";" ";"2010";10967
" ";" ";" ";"2011";10711
" ";" ";" ";"2012";10797
" ";" ";" ";"2013";10765
" ";" ";" ";"2014";10901
" ";" ";"80-84 let"
" ";" ";" ";"2010";8075
" ";" ";" ";"2011";8402
" ";" ";" ";"2012";8587
" ";" ";" ";"2013";8774
" ";" ";" ";"2014";8926
" ";"Gorenjska"
" ";" ";"0-14 let"
" ";" ";" ";"2010";14732
" ";" ";" ";"2011";14981
" ";" ";" ";"2012";15133
" ";" ";" ";"2013";15219
" ";" ";" ";"2014";15367
" ";" ";"15-64 let"
" ";" ";" ";"2010";67816
" ";" ";" ";"2011";67856
" ";" ";" ";"2012";67703
" ";" ";" ";"2013";67058
" ";" ";" ";"2014";66436
" ";" ";"65 + let"
" ";" ";" ";"2010";20108
" ";" ";" ";"2011";20109
" ";" ";" ";"2012";20411
" ";" ";" ";"2013";20865
" ";" ";" ";"2014";21196
" ";" ";"0-4 let"
" ";" ";" ";"2010";5236
" ";" ";" ";"2011";5509
" ";" ";" ";"2012";5612
" ";" ";" ";"2013";5598
" ";" ";" ";"2014";5565
" ";" ";"5-9 let"
" ";" ";" ";"2010";4689
" ";" ";" ";"2011";4684
" ";" ";" ";"2012";4834
" ";" ";" ";"2013";4911
" ";" ";" ";"2014";5169
" ";" ";"10-14 let"
" ";" ";" ";"2010";4807
" ";" ";" ";"2011";4788
" ";" ";" ";"2012";4687
" ";" ";" ";"2013";4710
" ";" ";" ";"2014";4633
" ";" ";"15-19 let"
" ";" ";" ";"2010";5288
" ";" ";" ";"2011";5098
" ";" ";" ";"2012";4953
" ";" ";" ";"2013";4863
" ";" ";" ";"2014";4786
" ";" ";"20-24 let"
" ";" ";" ";"2010";6244
" ";" ";" ";"2011";6047
" ";" ";" ";"2012";5898
" ";" ";" ";"2013";5478
" ";" ";" ";"2014";5126
" ";" ";"25-29 let"
" ";" ";" ";"2010";7304
" ";" ";" ";"2011";7071
" ";" ";" ";"2012";6857
" ";" ";" ";"2013";6707
" ";" ";" ";"2014";6552
" ";" ";"30-34 let"
" ";" ";" ";"2010";7281
" ";" ";" ";"2011";7359
" ";" ";" ";"2012";7281
" ";" ";" ";"2013";7302
" ";" ";" ";"2014";7224
" ";" ";"35-39 let"
" ";" ";" ";"2010";7084
" ";" ";" ";"2011";7099
" ";" ";" ";"2012";7255
" ";" ";" ";"2013";7180
" ";" ";" ";"2014";7204
" ";" ";"40-44 let"
" ";" ";" ";"2010";7340
" ";" ";" ";"2011";7233
" ";" ";" ";"2012";7097
" ";" ";" ";"2013";7013
" ";" ";" ";"2014";6977
" ";" ";"45-49 let"
" ";" ";" ";"2010";7458
" ";" ";" ";"2011";7457
" ";" ";" ";"2012";7510
" ";" ";" ";"2013";7518
" ";" ";" ";"2014";7405
" ";" ";"50-54 let"
" ";" ";" ";"2010";7204
" ";" ";" ";"2011";7256
" ";" ";" ";"2012";7298
" ";" ";" ";"2013";7289
" ";" ";" ";"2014";7295
" ";" ";"55-59 let"
" ";" ";" ";"2010";7033
" ";" ";" ";"2011";7084
" ";" ";" ";"2012";7172
" ";" ";" ";"2013";7129
" ";" ";" ";"2014";7132
" ";" ";"60-64 let"
" ";" ";" ";"2010";5580
" ";" ";" ";"2011";6152
" ";" ";" ";"2012";6382
" ";" ";" ";"2013";6579
" ";" ";" ";"2014";6735
" ";" ";"65-69 let"
" ";" ";" ";"2010";5323
" ";" ";" ";"2011";4956
" ";" ";" ";"2012";4948
" ";" ";" ";"2013";5099
" ";" ";" ";"2014";5161
" ";" ";"70-74 let"
" ";" ";" ";"2010";4801
" ";" ";" ";"2011";4884
" ";" ";" ";"2012";4916
" ";" ";" ";"2013";4949
" ";" ";" ";"2014";5007
" ";" ";"75-79 let"
" ";" ";" ";"2010";4428
" ";" ";" ";"2011";4384
" ";" ";" ";"2012";4387
" ";" ";" ";"2013";4345
" ";" ";" ";"2014";4370
" ";" ";"80-84 let"
" ";" ";" ";"2010";3246
" ";" ";" ";"2011";3335
" ";" ";" ";"2012";3465
" ";" ";" ";"2013";3592
" ";" ";" ";"2014";3614
" ";"Primorsko-notranjska"
" ";" ";"0-14 let"
" ";" ";" ";"2010";3570
" ";" ";" ";"2011";3595
" ";" ";" ";"2012";3661
" ";" ";" ";"2013";3729
" ";" ";" ";"2014";3834
" ";" ";"15-64 let"
" ";" ";" ";"2010";16941
" ";" ";" ";"2011";17001
" ";" ";" ";"2012";16914
" ";" ";" ";"2013";16802
" ";" ";" ";"2014";16613
" ";" ";"65 + let"
" ";" ";" ";"2010";5364
" ";" ";" ";"2011";5299
" ";" ";" ";"2012";5387
" ";" ";" ";"2013";5446
" ";" ";" ";"2014";5558
" ";" ";"0-4 let"
" ";" ";" ";"2010";1255
" ";" ";" ";"2011";1291
" ";" ";" ";"2012";1345
" ";" ";" ";"2013";1417
" ";" ";" ";"2014";1414
" ";" ";"5-9 let"
" ";" ";" ";"2010";1134
" ";" ";" ";"2011";1113
" ";" ";" ";"2012";1157
" ";" ";" ";"2013";1169
" ";" ";" ";"2014";1261
" ";" ";"10-14 let"
" ";" ";" ";"2010";1181
" ";" ";" ";"2011";1191
" ";" ";" ";"2012";1159
" ";" ";" ";"2013";1143
" ";" ";" ";"2014";1159
" ";" ";"15-19 let"
" ";" ";" ";"2010";1255
" ";" ";" ";"2011";1196
" ";" ";" ";"2012";1151
" ";" ";" ";"2013";1118
" ";" ";" ";"2014";1103
" ";" ";"20-24 let"
" ";" ";" ";"2010";1411
" ";" ";" ";"2011";1347
" ";" ";" ";"2012";1280
" ";" ";" ";"2013";1216
" ";" ";" ";"2014";1070
" ";" ";"25-29 let"
" ";" ";" ";"2010";1854
" ";" ";" ";"2011";1791
" ";" ";" ";"2012";1790
" ";" ";" ";"2013";1754
" ";" ";" ";"2014";1686
" ";" ";"30-34 let"
" ";" ";" ";"2010";1865
" ";" ";" ";"2011";1924
" ";" ";" ";"2012";1872
" ";" ";" ";"2013";1847
" ";" ";" ";"2014";1830
" ";" ";"35-39 let"
" ";" ";" ";"2010";1739
" ";" ";" ";"2011";1765
" ";" ";" ";"2012";1812
" ";" ";" ";"2013";1861
" ";" ";" ";"2014";1875
" ";" ";"40-44 let"
" ";" ";" ";"2010";1832
" ";" ";" ";"2011";1739
" ";" ";" ";"2012";1678
" ";" ";" ";"2013";1675
" ";" ";" ";"2014";1706
" ";" ";"45-49 let"
" ";" ";" ";"2010";1889
" ";" ";" ";"2011";1885
" ";" ";" ";"2012";1885
" ";" ";" ";"2013";1887
" ";" ";" ";"2014";1876
" ";" ";"50-54 let"
" ";" ";" ";"2010";1848
" ";" ";" ";"2011";1858
" ";" ";" ";"2012";1908
" ";" ";" ";"2013";1859
" ";" ";" ";"2014";1853
" ";" ";"55-59 let"
" ";" ";" ";"2010";1842
" ";" ";" ";"2011";1901
" ";" ";" ";"2012";1873
" ";" ";" ";"2013";1874
" ";" ";" ";"2014";1826
" ";" ";"60-64 let"
" ";" ";" ";"2010";1406
" ";" ";" ";"2011";1595
" ";" ";" ";"2012";1665
" ";" ";" ";"2013";1711
" ";" ";" ";"2014";1788
" ";" ";"65-69 let"
" ";" ";" ";"2010";1260
" ";" ";" ";"2011";1101
" ";" ";" ";"2012";1136
" ";" ";" ";"2013";1166
" ";" ";" ";"2014";1254
" ";" ";"70-74 let"
" ";" ";" ";"2010";1239
" ";" ";" ";"2011";1294
" ";" ";" ";"2012";1275
" ";" ";" ";"2013";1320
" ";" ";" ";"2014";1300
" ";" ";"75-79 let"
" ";" ";" ";"2010";1185
" ";" ";" ";"2011";1159
" ";" ";" ";"2012";1156
" ";" ";" ";"2013";1103
" ";" ";" ";"2014";1122
" ";" ";"80-84 let"
" ";" ";" ";"2010";922
" ";" ";" ";"2011";942
" ";" ";" ";"2012";985
" ";" ";" ";"2013";965
" ";" ";" ";"2014";953
" ";"Goriška"
" ";" ";"0-14 let"
" ";" ";" ";"2010";7880
" ";" ";" ";"2011";8002
" ";" ";" ";"2012";8111
" ";" ";" ";"2013";8212
" ";" ";" ";"2014";8329
" ";" ";"15-64 let"
" ";" ";" ";"2010";38478
" ";" ";" ";"2011";38632
" ";" ";" ";"2012";38457
" ";" ";" ";"2013";38103
" ";" ";" ";"2014";37294
" ";" ";"65 + let"
" ";" ";" ";"2010";13134
" ";" ";" ";"2011";12951
" ";" ";" ";"2012";13154
" ";" ";" ";"2013";13320
" ";" ";" ";"2014";13595
" ";" ";"0-4 let"
" ";" ";" ";"2010";2787
" ";" ";" ";"2011";2892
" ";" ";" ";"2012";3015
" ";" ";" ";"2013";3084
" ";" ";" ";"2014";3105
" ";" ";"5-9 let"
